precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
Moderate Rain (<3/4 inch),25,439,Twiceday,Pasturemoon,20,85,65,46,25,Prevailing Direction,90,65,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
Light Rain (<1/2 inch),15,440,Thriceday,Pasturemoon,21,85,70,55,15,Prevailing Direction,95,75,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Moderate Rain (<3/4 inch),25,441,Fourday,Pasturemoon,22,85,65,54,25,Prevailing Direction,90,65,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,15,442,Freeday,Pasturemoon,23,85,70,51,15,Prevailing Direction,95,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),5,443,Godsday,Pasturemoon,24,90,70,69,5,Prevailing Direction,100,75,Normal,2.5,-,-,-,150,100,25,15
Severe Snowstorm,0,444,Moonday,Pasturemoon,25,80,65,62,0,Indescernable,85,70,Extreme Precipitation,0,-,-,-,20,20,10,5
No Precipitation,0,445,Twiceday,Pasturemoon,26,85,65,63,0,Indescernable,95,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,446,Thriceday,Pasturemoon,27,80,65,58,15,Prevailing Direction,85,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,447,Fourday,Pasturemoon,28,85,65,57,0,Indescernable,95,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,448,Freeday,Pasturemoon,29,90,70,46,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,449,Godsday,Pasturemoon,30,90,70,65,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,450,Moonday,Fallowmoon,1,85,70,38,15,Prevailing Direction,90,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,451,Twiceday,Fallowmoon,2,85,70,27,15,Prevailing Direction,90,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,452,Thriceday,Fallowmoon,3,90,75,22,0,Indescernable,95,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,453,Fourday,Fallowmoon,4,100,80,39,0,Indescernable,110,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,454,Freeday,Fallowmoon,5,50,30,28,0,Indescernable,50,25,Coldwave,0,-,-,-,150,100,25,15
No Precipitation,0,455,Godsday,Fallowmoon,6,50,30,31,0,Indescernable,50,25,Coldwave,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,456,Moonday,Fallowmoon,7,50,30,22,0,Indescernable,50,25,Coldwave,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,457,Twiceday,Fallowmoon,8,50,30,32,0,Indescernable,50,25,Coldwave,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,458,Thriceday,Fallowmoon,9,60,40,23,10,Prevailing Direction,60,40,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,459,Fourday,Fallowmoon,10,70,55,34,0,Indescernable,70,55,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,460,Freeday,Fallowmoon,11,70,55,23,0,Indescernable,70,55,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,461,Godsday,Fallowmoon,12,65,45,33,15,From Arctic,65,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,462,Moonday,Fallowmoon,13,70,50,28,0,Indescernable,70,50,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,463,Twiceday,Fallowmoon,14,75,55,40,0,Indescernable,80,55,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,464,Thriceday,Fallowmoon,15,80,65,33,0,Indescernable,85,65,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),10,465,Fourday,Fallowmoon,16,80,60,36,10,Prevailing Direction,85,60,Normal,5,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),20,466,Freeday,Fallowmoon,17,70,55,27,20,From Arctic,70,55,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,10,467,Godsday,Fallowmoon,18,75,55,27,10,Prevailing Direction,80,55,Normal,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,468,Moonday,Fallowmoon,19,80,65,26,0,Indescernable,85,65,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,469,Twiceday,Fallowmoon,20,80,65,23,0,Indescernable,85,65,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,470,Thriceday,Fallowmoon,21,85,70,23,0,Indescernable,90,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,471,Fourday,Fallowmoon,22,85,65,21,10,Prevailing Direction,90,65,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,472,Freeday,Fallowmoon,23,85,65,30,10,Prevailing Direction,90,65,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,473,Godsday,Fallowmoon,24,85,70,28,0,Indescernable,90,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,474,Moonday,Fallowmoon,25,90,75,21,0,Indescernable,95,80,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,475,Twiceday,Fallowmoon,26,100,80,25,0,Indescernable,110,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,476,Thriceday,Fallowmoon,27,95,75,25,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,477,Fourday,Fallowmoon,28,100,80,36,0,Indescernable,110,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,478,Freeday,Fallowmoon,29,100,80,39,0,Indescernable,110,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,479,Godsday,Fallowmoon,30,95,75,30,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,480,Moonday,Midsummer,1,90,70,67,10,From Arctic,100,75,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,481,Twiceday,Midsummer,2,90,70,65,10,Prevailing Direction,100,75,Normal,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,482,Thriceday,Midsummer,3,90,75,51,0,Indescernable,100,80,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,483,Fourday,Midsummer,4,95,75,46,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,484,Freeday,Midsummer,5,95,75,51,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,485,Godsday,Midsummer,6,95,75,52,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,486,Moonday,Midsummer,7,85,70,68,15,From Arctic,95,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,487,Twiceday,Midsummer,8,85,65,67,30,Prevailing Direction,90,65,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),40,488,Thriceday,Midsummer,9,80,65,60,40,Prevailing Direction,80,65,Normal,20,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),45,489,Fourday,Midsummer,10,75,55,63,45,From Arctic,75,55,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,30,490,Freeday,Midsummer,11,80,60,56,30,Prevailing Direction,85,60,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,491,Godsday,Midsummer,12,80,65,56,15,Prevailing Direction,85,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,492,Moonday,Midsummer,13,85,70,42,0,Indescernable,95,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,493,Twiceday,Midsummer,14,80,65,62,15,From Arctic,85,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),5,494,Thriceday,Midsummer,15,85,65,56,5,Prevailing Direction,95,70,Normal,2.5,-,-,-,400,250,50,25
Light Rain (<1/2 inch),15,495,Fourday,Midsummer,16,80,60,54,15,From Arctic,85,65,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Light Rain (<1/2 inch),5,496,Freeday,Midsummer,17,80,65,47,5,Prevailing Direction,85,70,Normal,2.5,-,-,-,400,250,50,25
No Precipitation,0,497,Godsday,Midsummer,18,85,70,61,0,Indescernable,95,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,498,Moonday,Midsummer,19,85,65,58,15,Prevailing Direction,95,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,499,Twiceday,Midsummer,20,90,70,51,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,500,Thriceday,Midsummer,21,85,70,44,10,Prevailing Direction,95,75,Normal,5,-,-,-,150,100,25,15
Light Rain (<1/2 inch),20,501,Fourday,Midsummer,22,85,65,52,20,Prevailing Direction,90,65,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,5,502,Freeday,Midsummer,23,85,70,67,5,Prevailing Direction,95,75,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,0,503,Godsday,Midsummer,24,90,70,60,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),10,504,Moonday,Midsummer,25,85,65,44,10,From Arctic,95,70,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,505,Twiceday,Midsummer,26,85,65,58,10,Prevailing Direction,95,70,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,506,Thriceday,Midsummer,27,85,65,56,10,Prevailing Direction,95,70,Normal,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),20,507,Fourday,Midsummer,28,80,65,46,20,Prevailing Direction,85,65,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,5,508,Freeday,Midsummer,29,85,70,67,5,From Tropics,95,75,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,15,509,Godsday,Midsummer,30,85,65,62,15,Prevailing Direction,95,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,510,Moonday,Haymoon,1,85,65,22,15,Prevailing Direction,90,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,511,Twiceday,Haymoon,2,80,65,21,30,Prevailing Direction,80,65,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,512,Thriceday,Haymoon,3,80,60,37,40,Prevailing Direction,80,60,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,513,Fourday,Haymoon,4,75,55,27,45,Prevailing Direction,75,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,514,Freeday,Haymoon,5,80,60,37,30,Prevailing Direction,80,60,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,515,Godsday,Haymoon,6,75,55,32,45,Prevailing Direction,75,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,516,Moonday,Haymoon,7,80,60,21,30,Prevailing Direction,80,60,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,20,517,Twiceday,Haymoon,8,85,65,38,20,From Tropics,90,65,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),10,518,Thriceday,Haymoon,9,90,70,25,10,From Tropics,95,70,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,519,Fourday,Haymoon,10,85,70,21,10,Prevailing Direction,90,70,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,520,Freeday,Haymoon,11,85,65,34,25,Prevailing Direction,90,65,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,521,Godsday,Haymoon,12,85,70,34,15,Prevailing Direction,90,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,522,Moonday,Haymoon,13,85,70,30,15,Prevailing Direction,90,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,25,523,Twiceday,Haymoon,14,85,65,23,25,Prevailing Direction,90,65,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,524,Thriceday,Haymoon,15,80,65,23,40,Prevailing Direction,80,65,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,0,525,Fourday,Haymoon,16,90,70,27,0,Indescernable,95,70,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,526,Freeday,Haymoon,17,90,70,34,0,Indescernable,95,70,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,527,Godsday,Haymoon,18,90,70,38,0,Indescernable,95,70,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,528,Moonday,Haymoon,19,85,70,32,0,Indescernable,90,70,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,529,Twiceday,Haymoon,20,85,65,35,10,Prevailing Direction,90,65,Drought,5,-,-,-,500,300,50,25
No Precipitation,0,530,Thriceday,Haymoon,21,85,70,38,0,Indescernable,90,70,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,531,Fourday,Haymoon,22,85,70,21,0,Indescernable,90,70,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,532,Freeday,Haymoon,23,90,70,39,0,Indescernable,95,70,Drought,0,-,-,-,500,300,50,25
No Precipitation,15,533,Godsday,Haymoon,24,80,65,39,15,From Arctic,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,25,534,Moonday,Haymoon,25,80,60,36,25,Prevailing Direction,80,60,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,535,Twiceday,Haymoon,26,80,65,38,10,Prevailing Direction,85,65,Normal,5,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),20,536,Thriceday,Haymoon,27,80,60,30,20,Prevailing Direction,80,60,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,35,537,Fourday,Haymoon,28,75,55,25,35,Prevailing Direction,75,55,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,538,Freeday,Haymoon,29,70,50,23,45,From Arctic,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),0,539,Godsday,Haymoon,30,80,60,39,0,Indescernable,85,60,Normal,0,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),10,540,Moonday,Harvest,1,75,55,69,10,Prevailing Direction,80,60,Normal,5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),20,541,Twiceday,Harvest,2,70,50,44,20,From Arctic,70,50,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,20,542,Thriceday,Harvest,3,70,50,49,20,Prevailing Direction,70,50,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,543,Fourday,Harvest,4,70,50,41,20,Prevailing Direction,70,50,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,35,544,Freeday,Harvest,5,65,45,42,35,Prevailing Direction,65,45,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,545,Godsday,Harvest,6,50,30,49,45,From Arctic,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),35,546,Moonday,Harvest,7,65,45,47,35,From Tropics,65,45,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,20,547,Twiceday,Harvest,8,70,50,41,20,Prevailing Direction,70,50,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,548,Thriceday,Harvest,9,75,55,46,10,From Tropics,80,60,Normal,5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,549,Fourday,Harvest,10,85,65,59,0,Indescernable,95,70,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,550,Freeday,Harvest,11,80,65,52,0,Indescernable,85,70,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,551,Godsday,Harvest,12,80,60,63,10,Prevailing Direction,85,65,Normal,5,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,552,Moonday,Harvest,13,85,65,68,0,Indescernable,95,70,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,553,Twiceday,Harvest,14,85,65,62,0,Indescernable,95,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,554,Thriceday,Harvest,15,80,60,63,10,From Arctic,85,65,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,555,Fourday,Harvest,16,80,60,62,10,Prevailing Direction,85,65,Normal,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,556,Freeday,Harvest,17,80,65,56,0,Indescernable,85,70,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,557,Godsday,Harvest,18,80,60,57,15,Prevailing Direction,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),25,558,Moonday,Harvest,19,70,55,65,25,From Arctic,70,55,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
Light Rain (<1/2 inch),35,559,Twiceday,Harvest,20,70,50,59,35,Prevailing Direction,70,50,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,560,Thriceday,Harvest,21,60,40,56,45,From Arctic,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),35,561,Fourday,Harvest,22,65,45,43,35,Prevailing Direction,65,45,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Moderate Snow (2 inch),0,562,Freeday,Harvest,23,40,20,70,0,Indescernable,40,15,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,563,Godsday,Harvest,24,40,20,45,0,Indescernable,40,15,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,564,Moonday,Harvest,25,50,30,63,0,Indescernable,50,25,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,565,Twiceday,Harvest,26,50,30,68,0,Indescernable,50,25,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,566,Thriceday,Harvest,27,40,20,61,15,Prevailing Direction,40,-5,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,567,Fourday,Harvest,28,50,30,46,5,Prevailing Direction,50,25,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,0,568,Freeday,Harvest,29,65,45,62,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,569,Godsday,Harvest,30,65,45,63,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),10,570,Moonday,Ambyrwoodmoon,1,60,40,28,10,Prevailing Direction,60,40,Normal,5,-,-,-,400,250,50,25
No Precipitation,25,571,Twiceday,Ambyrwoodmoon,2,50,30,29,25,Prevailing Direction,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Snow (2 inch),35,572,Thriceday,Ambyrwoodmoon,3,40,20,31,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,35,573,Fourday,Ambyrwoodmoon,4,40,20,31,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,574,Freeday,Ambyrwoodmoon,5,40,20,31,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,575,Godsday,Ambyrwoodmoon,6,30,15,21,45,From Arctic,-5,-30,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,576,Moonday,Ambyrwoodmoon,7,35,15,32,30,Prevailing Direction,5,-25,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,577,Twiceday,Ambyrwoodmoon,8,25,10,40,40,From Arctic,-15,-40,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,578,Thriceday,Ambyrwoodmoon,9,18,10,34,45,Prevailing Direction,-25,-40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,579,Fourday,Ambyrwoodmoon,10,0,-10,40,45,From Arctic,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,580,Freeday,Ambyrwoodmoon,11,-5,-20,33,45,Prevailing Direction,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Snow (1 inch),35,581,Godsday,Ambyrwoodmoon,12,10,0,26,35,From Tropics,-35,-50,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,582,Moonday,Ambyrwoodmoon,13,0,-10,23,45,Prevailing Direction,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,583,Twiceday,Ambyrwoodmoon,14,-5,-20,29,45,Prevailing Direction,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Snow (2 inch),45,584,Thriceday,Ambyrwoodmoon,15,-5,-20,39,45,From Arctic,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,45,585,Fourday,Ambyrwoodmoon,16,0,-10,34,45,Prevailing Direction,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,586,Freeday,Ambyrwoodmoon,17,18,10,40,30,From Tropics,-20,-35,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,587,Godsday,Ambyrwoodmoon,18,10,0,28,45,Prevailing Direction,-40,-55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,588,Moonday,Ambyrwoodmoon,19,-5,-20,29,45,From Arctic,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,589,Twiceday,Ambyrwoodmoon,20,0,-10,37,45,Prevailing Direction,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,590,Thriceday,Ambyrwoodmoon,21,-5,-20,33,45,From Arctic,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,591,Fourday,Ambyrwoodmoon,22,-5,-20,37,45,From Arctic,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Snow (2 inch),45,592,Freeday,Ambyrwoodmoon,23,-5,-20,27,45,From Arctic,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,35,593,Godsday,Ambyrwoodmoon,24,0,-10,23,35,Prevailing Direction,-50,-65,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Snow (1 inch),45,594,Moonday,Ambyrwoodmoon,25,-5,-20,30,45,From Arctic,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,595,Twiceday,Ambyrwoodmoon,26,-5,-20,22,45,Prevailing Direction,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,596,Thriceday,Ambyrwoodmoon,27,10,0,25,30,Prevailing Direction,-35,-50,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,597,Fourday,Ambyrwoodmoon,28,18,10,32,15,Prevailing Direction,-5,-20,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,598,Freeday,Ambyrwoodmoon,29,25,10,21,0,Indescernable,20,5,Normal,0,-,-,-,500,300,50,25
Light Snow (1 inch),0,599,Godsday,Ambyrwoodmoon,30,35,15,23,0,Indescernable,35,10,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,600,Moonday,Wintermoon,1,50,30,68,0,Indescernable,50,25,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,601,Twiceday,Wintermoon,2,60,40,42,0,Indescernable,65,40,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,602,Thriceday,Wintermoon,3,50,30,60,10,Prevailing Direction,50,15,Normal,5,-,-,-,150,100,25,15
No Precipitation,0,603,Fourday,Wintermoon,4,60,40,59,0,Indescernable,65,40,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,604,Freeday,Wintermoon,5,60,40,68,0,Indescernable,65,40,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,605,Godsday,Wintermoon,6,40,20,54,10,From Arctic,40,0,Normal,5,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,606,Moonday,Wintermoon,7,60,40,66,0,Indescernable,65,40,Morning Mist/Fog: 2 hours,0,-,-,-,150,100,25,15
No Precipitation,15,607,Twiceday,Wintermoon,8,35,15,64,15,From Arctic,15,-10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,608,Thriceday,Wintermoon,9,40,20,69,0,Indescernable,40,15,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,609,Fourday,Wintermoon,10,40,20,41,0,Indescernable,40,15,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,610,Freeday,Wintermoon,11,30,15,65,15,From Arctic,10,-10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Snow (2 inch),25,611,Godsday,Wintermoon,12,25,10,53,25,Prevailing Direction,-5,-30,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,40,612,Moonday,Wintermoon,13,18,10,43,40,Prevailing Direction,-25,-40,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,613,Twiceday,Wintermoon,14,30,15,60,25,From Tropics,0,-20,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,614,Thriceday,Wintermoon,15,18,10,61,40,From Arctic,-25,-40,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,615,Fourday,Wintermoon,16,30,15,47,25,From Tropics,0,-20,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),0,616,Freeday,Wintermoon,17,50,30,54,0,Indescernable,50,25,Normal,0,-,-,-,150,100,25,15
No Precipitation,15,617,Godsday,Wintermoon,18,40,20,52,15,Prevailing Direction,40,-5,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,618,Moonday,Wintermoon,19,65,45,63,0,Indescernable,70,45,Heatwave,0,-,-,-,150,100,25,15
No Precipitation,0,619,Twiceday,Wintermoon,20,65,45,55,0,Indescernable,70,45,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,0,620,Thriceday,Wintermoon,21,65,45,42,0,Indescernable,70,45,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,10,621,Fourday,Wintermoon,22,50,30,64,10,Prevailing Direction,50,15,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,622,Freeday,Wintermoon,23,50,30,56,10,Prevailing Direction,50,15,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,623,Godsday,Wintermoon,24,60,40,59,0,Indescernable,65,40,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,624,Moonday,Wintermoon,25,40,20,70,10,From Arctic,40,0,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,625,Twiceday,Wintermoon,26,35,15,57,25,Prevailing Direction,5,-20,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,626,Thriceday,Wintermoon,27,50,30,65,10,From Tropics,50,15,Normal,5,-,-,-,500,300,50,25
Light Snow (1 inch),20,627,Fourday,Wintermoon,28,40,20,66,20,Prevailing Direction,40,-10,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
